,Year,Temperature Anomaly (°C),CO2 Emitted (GtC/yr),Sulfur Emitted (MtS/yr),CO2 Concentration (ppm),ERF (W/m2),Reward
0,2023.0,1.6639809608459473,41.21323776245117,79.85157775878906,423.79608154296875,3.031367301940918,173.41538052902
1,2024.0,1.5204704999923706,40.17543411254883,79.73681640625,426.59027099609375,3.0886354446411133,196.5327731878712
2,2025.0,1.467047095298767,39.13763427734375,79.62205505371094,429.120849609375,3.1297338008880615,208.21268865179758
3,2026.0,1.6155318021774292,38.099830627441406,79.50728607177734,431.49169921875,3.1481432914733887,175.2952521125752
4,2027.0,1.7450870275497437,37.06203079223633,79.39252471923828,433.8740539550781,3.1566812992095947,146.26174268958619
5,2028.0,1.6147925853729248,36.02423095703125,79.27776336669922,436.23101806640625,3.1722187995910645,174.5850092738819
6,2029.0,1.7820967435836792,34.986427307128906,79.16300201416016,438.36163330078125,3.198687791824341,137.14880893101252
7,2030.0,1.7925872802734375,33.94862747192383,79.04823303222656,440.5101013183594,3.2141435146331787,134.20700301749443
8,2031.0,1.9682185649871826,32.910823822021484,78.9334716796875,442.5448303222656,3.2376532554626465,96.61076500227824
9,2032.0,1.7779802083969116,33.83911895751953,77.69023895263672,444.826904296875,3.2702484130859375,150.99308945006146
10,2033.0,1.6994142532348633,32.76741027832031,76.44701385498047,446.8298645019531,3.3282699584960938,155.8136262158128
11,2034.0,1.8707853555679321,31.695701599121094,75.20378112792969,448.6607971191406,3.3978776931762695,117.24051121188907
12,2035.0,2.077103853225708,30.623994827270508,73.9605484008789,450.5089416503906,3.4489023685455322,8.841122559856892
13,2036.0,2.046751022338867,29.552288055419922,72.71731567382812,452.3732604980469,3.4872586727142334,38.856030015034335
14,2037.0,1.962708830833435,28.480579376220703,71.47409057617188,454.0873718261719,3.521404504776001,94.02853865586198
15,2038.0,1.9985036849975586,27.408872604370117,70.2308578491211,455.6273193359375,3.5464282035827637,85.19617365754634
16,2039.0,1.8682955503463745,26.33716583251953,68.98762512207031,457.0826110839844,3.561879873275757,113.3836044337861
17,2040.0,1.8543338775634766,25.265457153320312,67.74439239501953,458.3477478027344,3.570007085800171,115.81888320313054
18,2041.0,2.0615808963775635,24.193750381469727,66.50116729736328,459.51123046875,3.5745208263397217,19.63750426446642
19,2042.0,2.2257866859436035,23.02741050720215,65.18093872070312,460.6963806152344,3.580077886581421,-150.05161363513798
20,2043.0,2.2040674686431885,21.86107063293457,63.8607177734375,461.85357666015625,3.5975868701934814,-129.12610605988849
21,2044.0,2.1234631538391113,20.694732666015625,62.540496826171875,462.8715515136719,3.629087448120117,-47.83509165693445
22,2045.0,2.1955771446228027,19.528392791748047,61.220272064208984,463.72503662109375,3.6775002479553223,-122.7974974651319
23,2046.0,2.205381393432617,18.36205291748047,59.90005111694336,464.50506591796875,3.725019693374634,-134.03899693392347
24,2047.0,2.236297130584717,17.19571304321289,58.57982635498047,465.1758728027344,3.7689762115478516,-262.48108198904094
25,2048.0,2.262969732284546,16.029373168945312,57.259605407714844,465.7497863769531,3.7997772693634033,-402.71961029356993
26,2049.0,2.276352643966675,14.86303424835205,55.93938446044922,466.22467041015625,3.8044486045837402,-529.3967760218659
27,2050.0,2.3055903911590576,13.696695327758789,54.61915969848633,466.5945739746094,3.789611339569092,-672.3484897616174
28,2051.0,2.2608909606933594,12.530355453491211,113.29893493652344,466.86773681640625,3.278458833694458,-736.1895747268808
29,2052.0,2.2690603733062744,11.326272010803223,112.56922149658203,467.0072021484375,3.267455816268921,-854.2855226050076
30,2053.0,2.01873517036438,10.122188568115234,111.8395004272461,467.040283203125,3.255922317504883,-707.7064789725215
31,2054.0,1.989229440689087,8.918106079101562,111.10978698730469,466.85772705078125,3.2618556022644043,-795.2750007063894
32,2055.0,1.982521653175354,7.714022636413574,110.38006591796875,466.5683898925781,3.274279832839966,-902.8669937242132
33,2056.0,2.024735689163208,6.509939193725586,109.65034484863281,466.18267822265625,3.295306444168091,-1041.1589820469412
34,2057.0,1.91635262966156,5.305856227874756,108.9206314086914,465.7190856933594,3.30320405960083,-1106.307942748325
35,2058.0,2.1294257640838623,4.101772785186768,108.19091033935547,465.117919921875,3.3043222427368164,-1366.416521427668
36,2059.0,2.1633546352386475,2.8976895809173584,107.46118927001953,464.4986572265625,3.293801784515381,-1510.4624953344191
37,2060.0,2.0840320587158203,1.6936063766479492,106.73147583007812,463.78814697265625,3.275667190551758,-1538.656513939772
38,2061.0,1.9957650899887085,0.48952311277389526,106.00175476074219,462.9512023925781,3.249539852142334,-1561.419919414596
39,2062.0,1.9841428995132446,-0.5776041746139526,105.59303283691406,462.0067443847656,3.2249321937561035,-1667.4228442650665
40,2063.0,1.9643921852111816,-1.6447315216064453,105.1843032836914,460.9798583984375,3.2030301094055176,-1772.4774644386735
41,2064.0,2.0643067359924316,-1.7412972450256348,104.77558135986328,459.98907470703125,3.188521146774292,-1652.1882810958962
42,2065.0,1.924088954925537,-0.8084245324134827,104.36685943603516,459.1858215332031,3.1775925159454346,-1671.7056984687729
43,2066.0,1.9944003820419312,-1.8755518198013306,103.9581298828125,458.2492370605469,3.189600944519043,-1808.9804141667908
44,2067.0,2.0443036556243896,-1.9426791667938232,103.54940795898438,457.3582763671875,3.203800916671753,-1858.4834799441214
45,2068.0,2.2192955017089844,-2.0098063945770264,103.14067840576172,456.5021057128906,3.2118990421295166,-2046.7929814339345
46,2069.0,2.11103892326355,-2.0769338607788086,102.7319564819336,455.6997375488281,3.199997663497925,-1945.2389257196828
47,2070.0,2.0402562618255615,-2.1440610885620117,102.32323455810547,454.89312744140625,3.1839349269866943,-1881.8683181083893
48,2071.0,2.042053461074829,-2.211188316345215,101.91450500488281,454.0884094238281,3.1583714485168457,-1892.7624385484266
49,2072.0,2.0349509716033936,-2.329803943634033,101.5736312866211,453.291015625,3.133167266845703,-1894.8145856277108
50,2073.0,1.9565829038619995,-2.4484198093414307,101.2327651977539,452.4982604980469,3.1155261993408203,-1858.2402334606695
51,2074.0,2.0032529830932617,-2.567035436630249,100.89189147949219,451.6974792480469,3.100102186203003,-1880.2037256700075
