,Year,Temperature Anomaly (°C),CO2 Emitted (GtC/yr),Sulfur Emitted (MtS/yr),CO2 Concentration (ppm),ERF (W/m2),Reward
0,2023.0,1.6639809608459473,41.21323776245117,79.85157775878906,423.79608154296875,3.031367301940918,173.41538052902
1,2024.0,1.5204704999923706,40.17543411254883,79.73681640625,426.59027099609375,3.0886354446411133,196.5327731878712
2,2025.0,1.467047095298767,39.13763427734375,79.62205505371094,429.120849609375,3.1297338008880615,208.21268865179758
3,2026.0,1.6155318021774292,38.099830627441406,79.50728607177734,431.49169921875,3.1481432914733887,175.2952521125752
4,2027.0,1.7450870275497437,37.06203079223633,79.39252471923828,433.8740539550781,3.1566812992095947,146.26174268958619
5,2028.0,1.6147925853729248,36.02423095703125,79.27776336669922,436.23101806640625,3.1722187995910645,174.5850092738819
6,2029.0,1.7820967435836792,34.986427307128906,79.16300201416016,438.36163330078125,3.198687791824341,137.14880893101252
7,2030.0,1.7925872802734375,33.94862747192383,79.04823303222656,440.5101013183594,3.2141435146331787,134.20700301749443
8,2031.0,1.9682185649871826,32.910823822021484,78.9334716796875,442.5448303222656,3.2376532554626465,94.61076500227824
9,2032.0,1.7775155305862427,31.8391170501709,77.69023895263672,444.5804138183594,3.267068386077881,135.92513548345335
10,2033.0,1.6982452869415283,30.767410278320312,76.44701385498047,446.3544616699219,3.3221778869628906,153.03104784317242
11,2034.0,1.8688157796859741,29.695701599121094,75.20378112792969,447.9698486328125,3.3890743255615234,114.66940505931723
12,2035.0,2.074281692504883,28.623994827270508,73.9605484008789,449.6091003417969,3.437497615814209,8.737675068725405
13,2036.0,2.0430378913879395,27.552288055419922,72.71731567382812,451.268310546875,3.473322868347168,39.65063826895
14,2037.0,1.958078145980835,26.480579376220703,71.47409057617188,452.7837829589844,3.5050361156463623,92.05843753681293
15,2038.0,1.9929373264312744,25.408872604370117,70.2308578491211,454.1314392089844,3.527719736099243,83.44286545355794
16,2039.0,1.8617751598358154,24.33716583251953,68.98762512207031,455.3971862792969,3.5408782958984375,111.80703196081583
17,2040.0,1.846847653388977,23.265457153320312,67.74439239501953,456.4787292480469,3.546793222427368,114.48256274537312
18,2041.0,2.0531165599823,22.193750381469727,66.50116729736328,457.46099853515625,3.5491321086883545,25.295396685231545
19,2042.0,2.2163236141204834,21.02741050720215,65.18093872070312,458.4616394042969,3.5524861812591553,-143.29242633336563
20,2043.0,2.1935834884643555,19.86107063293457,63.8607177734375,459.4327392578125,3.567782163619995,-121.2890013754582
21,2044.0,2.1119444370269775,18.694732666015625,62.540496826171875,460.26751708984375,3.597109079360962,-39.00466645873304
22,2045.0,2.183016538619995,17.528392791748047,61.220272064208984,460.9417724609375,3.6433968544006348,-183.0809509123669
23,2046.0,2.1917686462402344,16.36205291748047,59.90005111694336,461.542236328125,3.6887905597686768,-304.9241528870404
24,2047.0,2.221623420715332,15.19571304321289,58.57982635498047,462.03485107421875,3.730637550354004,-448.3494259209085
25,2048.0,2.2472259998321533,14.029374122619629,57.259605407714844,462.43121337890625,3.7593369483947754,-587.4407277162691
26,2049.0,2.259530782699585,12.86303424835205,55.93938446044922,462.7293395996094,3.761913299560547,-712.9909008558502
27,2050.0,2.2876830101013184,11.696695327758789,54.61915969848633,462.9235534667969,3.744990348815918,-854.7739970227756
28,2051.0,2.3145108222961426,10.530355453491211,53.2989387512207,463.02166748046875,3.7287683486938477,-991.7770336179782
29,2052.0,2.3651037216186523,9.326272010803223,52.569217681884766,463.0182800292969,3.7153279781341553,-1153.4066404132093
30,2053.0,2.137063980102539,8.122188568115234,51.839500427246094,462.92266845703125,3.7025179862976074,-1029.8123904856639
31,2054.0,2.122109889984131,6.918105602264404,51.10978317260742,462.6276550292969,3.7080914974212646,-1123.8926000337003
32,2055.0,2.1266579627990723,5.714022636413574,50.38006591796875,462.2271728515625,3.7204580307006836,-1237.841438904255
33,2056.0,2.1784379482269287,4.509939193725586,49.65034866333008,461.7293701171875,3.741546869277954,-1400.1346340240552
34,2057.0,2.0785393714904785,3.3058559894561768,48.92062759399414,461.150146484375,3.7495408058166504,-1407.3713981146705
35,2058.0,2.299287796020508,2.1017727851867676,48.19091033935547,460.4371032714844,3.7508599758148193,-1742.4095400499805
36,2059.0,2.340193748474121,0.8976895809173584,47.4611930847168,459.69427490234375,3.740446090698242,-1893.8385046991934
37,2060.0,2.267239570617676,-0.3063936233520508,46.731475830078125,458.858154296875,3.722440242767334,-1928.886790279148
38,2061.0,2.1848089694976807,-1.51047682762146,46.00175476074219,457.8985595703125,3.6965255737304688,-1954.5866659910146
39,2062.0,2.17868971824646,-1.6070425510406494,45.59303283691406,456.9552917480469,3.6731607913970947,-1953.8308062020808
40,2063.0,2.1643128395080566,-1.674169898033142,45.18430709838867,456.0470886230469,3.6540160179138184,-1948.2857605663244
41,2064.0,2.2693734169006348,-1.7412972450256348,44.77558135986328,455.1668395996094,3.642205238342285,-2065.0646168662406
42,2065.0,2.133788585662842,-1.808424472808838,44.36685562133789,454.3356018066406,3.6322829723358154,-1935.8523406642994
43,2066.0,2.131188154220581,-1.8755518198013306,103.9581298828125,453.4982604980469,3.117377281188965,-1942.4750559169445
44,2067.0,2.139064073562622,-1.9426791667938232,103.54940795898438,452.6806945800781,3.1350245475769043,-1959.7525865963853
45,2068.0,2.2933197021484375,-2.0098063945770264,103.14067840576172,451.8822326660156,3.1453542709350586,-2126.851768733856
46,2069.0,2.172403573989868,-2.0769338607788086,102.7319564819336,451.12603759765625,3.13481068611145,-2012.6319680117294
47,2070.0,2.0923099517822266,-2.1440610885620117,102.32323455810547,450.3614196777344,3.119785785675049,-1939.97135950901
48,2071.0,2.0864386558532715,-2.211188316345215,101.91450500488281,449.59490966796875,3.095107316970825,-1943.1228295107505
49,2072.0,2.0726654529571533,-2.329803943634033,101.5736312866211,448.8316955566406,3.070690155029297,-1938.5080655305776
50,2073.0,1.988358497619629,-2.4484198093414307,101.2327651977539,448.06982421875,3.053767204284668,-1870.6346908635076
51,2074.0,2.0296926498413086,-2.567035436630249,100.89189147949219,447.2978515625,3.0390138626098633,-1912.65640994305
