,Year,Temperature Anomaly (°C),CO2 Emitted (GtC/yr),Sulfur Emitted (MtS/yr),CO2 Concentration (ppm),ERF (W/m2),Reward
0,2023.0,1.6639809608459473,41.21323776245117,79.85157775878906,423.79608154296875,3.031367301940918,173.41538052902
1,2024.0,1.5204704999923706,40.17543411254883,79.73681640625,426.59027099609375,3.0886354446411133,196.59450652120452
2,2025.0,1.467047095298767,39.13763427734375,79.62205505371094,429.120849609375,3.1297338008880615,208.21787518974136
3,2026.0,1.550644874572754,38.099830627441406,139.50729370117188,431.49169921875,2.7040538787841797,189.66065930506934
4,2027.0,1.6414726972579956,37.06203079223633,139.3925323486328,433.8243713378906,2.7140140533447266,169.33281291158588
5,2028.0,1.4905250072479248,36.02423095703125,139.2777557373047,436.1129455566406,2.729865312576294,202.44627216286224
6,2029.0,1.6441384553909302,34.986427307128906,139.16299438476562,438.16717529296875,2.7559168338775635,168.22734144646813
7,2030.0,1.6439310312271118,33.94862747192383,139.04823303222656,440.2440185546875,2.77078914642334,167.96449283140817
8,2031.0,1.8104106187820435,32.910823822021484,138.9334716796875,442.2084655761719,2.7936348915100098,130.68548036114618
9,2032.0,1.6113389730453491,31.8391170501709,137.69024658203125,444.1788330078125,2.8209261894226074,174.22586801549596
10,2033.0,1.524316668510437,30.767410278320312,136.44700622558594,445.88433837890625,2.873807430267334,193.44626139547276
11,2034.0,1.6876887083053589,29.695701599121094,135.2037811279297,447.4317321777344,2.9384284019470215,156.99718767738568
12,2035.0,1.8864665031433105,28.623994827270508,133.96055603027344,449.008544921875,2.9846062660217285,112.27145693363505
13,2036.0,1.8490008115768433,27.552288055419922,132.71731567382812,450.60992431640625,3.0182034969329834,119.96085797882245
14,2037.0,1.7582319974899292,26.480579376220703,131.47409057617188,452.0670471191406,3.0476274490356445,139.6602635519763
15,2038.0,1.7876485586166382,25.408872604370117,130.23085021972656,453.3555908203125,3.0679547786712646,132.6513667637758
16,2039.0,1.6513770818710327,24.33716583251953,128.9876251220703,454.5643615722656,3.078733444213867,162.72303022610183
