,year,erf
994,1832.833333,-1.458437591
995,1832.916667,-1.316549818
996,1833.0,-1.185570142
997,1833.083333,-1.064875842
998,1833.166667,-0.95382316
999,1833.25,-0.851766237
1000,1833.333333,-0.758070707
1001,1833.416667,-0.672123553
1002,1833.5,-0.593339523
1003,1833.583333,-0.521164892
1004,1833.666667,-0.455078918
1005,1833.75,-0.394594368
1006,1833.833333,-0.339257131
1007,1833.916667,-0.288645079
1008,1834.0,-0.24236719
1009,1834.083333,-0.200061519
1010,1834.166667,-0.16139421
1011,1834.25,-0.126057615
1012,1834.333333,-0.093768782
1013,1834.416667,-0.064267865
1014,1834.5,-0.037316503
1015,1834.583333,-0.012696239
1016,1834.666667,0.009793056
1017,1834.75,0.03033465
1018,1834.833333,0.049096159
1019,1834.916667,0.066231078
1020,1835.0,0.0818798
1021,1835.083333,-0.475309325
1022,1835.166667,-0.854377746
1023,1835.25,-1.100220778
1024,1835.333333,-1.247172238
1025,1835.416667,-1.321423768
1026,1835.5,-1.342899787
1027,1835.583333,-1.32670633
1028,1835.666667,-1.284248261
1029,1835.75,-1.224090417
1030,1835.833333,-1.152623017
1031,1835.916667,-1.074578447
1032,1836.0,-0.993428958
1033,1836.083333,-0.911689164
1034,1836.166667,-0.831146907
1035,1836.25,-0.7530402
1036,1836.333333,-0.678194288
1037,1836.416667,-0.607126467
1038,1836.5,-0.540131814
1039,1836.583333,-0.477327293
1040,1836.666667,-0.418719742
1041,1836.75,-0.364231283
1042,1836.833333,-0.313725293
1043,1836.916667,-0.267026928
1044,1837.0,-0.223937414
1045,1837.083333,-0.1842453
1046,1837.166667,-0.147734282
1047,1837.25,-0.114188754
1048,1837.333333,-0.083398001
1049,1837.416667,-0.055158954
1050,1837.5,-0.029277936
1051,1837.583333,-0.005571801
1052,1837.666667,0.016131621
1053,1837.75,0.035993347
1054,1837.833333,0.054163333
1055,1837.916667,0.07078075
1056,1838.0,0.085974506
1057,1838.083333,0.099863673
1058,1838.166667,0.112558042
1059,1838.25,0.124158706
1060,1838.333333,0.134758571
1061,1838.416667,0.144442958
1062,1838.5,0.153290122
1063,1838.583333,0.161371848
1064,1838.666667,0.168753908
1065,1838.75,0.175496498
1066,1838.833333,0.181654741
1067,1838.916667,0.187279024
1068,1839.0,0.192415458
1069,1839.083333,0.197106242
1070,1839.166667,0.201389967
1071,1839.25,0.205301885
1072,1839.333333,0.208874193
1073,1839.416667,0.212136324
1074,1839.5,0.215115153
1075,1839.583333,0.217835281
1076,1839.666667,0.220319152
1077,1839.75,0.222587284
1078,1839.833333,0.224658401
1079,1839.916667,0.226549585
1080,1840.0,0.228276449
1081,1840.083333,0.22985327
1082,1840.166667,0.231293094
1083,1840.25,0.232607844
1084,1840.333333,0.233808368
1085,1840.416667,0.234904576
1086,1840.5,0.235905511
1087,1840.583333,0.236819461
1088,1840.666667,0.237653996
1089,1840.75,0.238416041
1090,1840.833333,0.239111872
1091,1840.916667,0.239747232
1092,1841.0,0.240327361
1093,1841.083333,0.240857067
1094,1841.166667,0.241340751
1095,1841.25,0.241782426
1096,1841.333333,0.242185732
1097,1841.416667,0.24255399
1098,1841.5,0.242890227
1099,1841.583333,0.243197229
1100,1841.666667,0.243477567
1101,1841.75,0.243733556
1102,1841.833333,0.243967309
1103,1841.916667,0.244180743
1104,1842.0,0.244375611
1105,1842.083333,0.244553534
1106,1842.166667,0.244716004
1107,1842.25,0.244864378
1108,1842.333333,0.244999876
1109,1842.416667,0.24512359
1110,1842.5,0.245236528
1111,1842.583333,0.245339642
1112,1842.666667,0.2454338
1113,1842.75,0.245519798
1114,1842.833333,0.245598332
1115,1842.916667,0.245670029
1116,1843.0,0.245735482
1117,1843.083333,0.245795236
1118,1843.166667,0.2458498
1119,1843.25,0.24589965
1120,1843.333333,0.245945178
1121,1843.416667,0.245986737
1122,1843.5,0.246024676
1123,1843.583333,0.246059304
1124,1843.666667,0.246090923
1125,1843.75,0.246119817
1126,1843.833333,0.246146205
1127,1843.916667,0.246170292
1128,1844.0,0.246192272
1129,1844.083333,0.098156171
1130,1844.166667,-0.00338788
1131,1844.25,-0.070122755
1132,1844.333333,-0.110976961
1133,1844.416667,-0.132759743
1134,1844.5,-0.140651077
1135,1844.583333,-0.13858051
1136,1844.666667,-0.129518232
1137,1844.75,-0.115699898
1138,1844.833333,-0.098798639
1139,1844.916667,-0.080056951
1140,1845.0,-0.060388031
1141,1845.083333,-0.040454006
1142,1845.166667,-0.020726702
1143,1845.25,-0.001534502
1144,1845.333333,0.016902022
1145,1845.416667,0.034442362
1146,1845.5,0.051004854
1147,1845.583333,0.0665509
1148,1845.666667,0.081073049
1149,1845.75,0.094585892
1150,1845.833333,0.107119489
1151,1845.916667,0.118714191
1152,1846.0,0.129417109
1153,1846.083333,0.139279263
1154,1846.166667,0.148353365
1155,1846.25,0.156692318
1156,1846.333333,0.164347995
1157,1846.416667,0.171370557
1158,1846.5,0.177807823
1159,1846.583333,0.183705081
1160,1846.666667,0.189104887
1161,1846.75,0.194047055
1162,1846.833333,0.198568663
1163,1846.916667,0.202704144
1164,1847.0,0.206485445
1165,1847.083333,0.209942144
1166,1847.166667,0.213101536
1167,1847.25,0.215988804
1168,1847.333333,0.218627044
1169,1847.416667,0.221037489
1170,1847.5,0.223239603
1171,1847.583333,0.225251247
1172,1847.666667,0.227088796
1173,1847.75,0.228767216
1174,1847.833333,0.230300205
1175,1847.916667,0.231700276
1176,1848.0,0.232978892
1177,1848.083333,0.234146553
1178,1848.166667,0.235212894
1179,1848.25,0.236186694
1180,1848.333333,0.23707596
1181,1848.416667,0.237888021
1182,1848.5,0.238629543
1183,1848.583333,0.239306662
1184,1848.666667,0.23992498
1185,1848.75,0.240489613
1186,1848.833333,0.24100521
1187,1848.916667,0.241476007
1188,1849.0,0.241905882
1189,1849.083333,0.242298394
1190,1849.166667,0.242656812
1191,1849.25,0.242984107
1192,1849.333333,0.243282979
1193,1849.416667,0.243555883
1194,1849.5,0.243805052
1195,1849.583333,0.244032561
1196,1849.666667,0.244240299
1197,1849.75,0.244430004
1198,1849.833333,0.244603237
1199,1849.916667,0.244761406
1200,1850.0,0.244905811
1201,1850.083333,0.245044525
1202,1850.166667,0.245172922
1203,1850.25,0.245291377
1204,1850.333333,0.245403125
1205,1850.416667,0.245500937
1206,1850.5,0.245586684
1207,1850.583333,0.245647155
1208,1850.666667,0.245716295
1209,1850.75,0.245779276
1210,1850.833333,0.245853621
1211,1850.916667,0.245931086
1212,1851.0,0.245981187
1213,1851.083333,0.246027502
1214,1851.166667,0.246083028
1215,1851.25,0.246133147
1216,1851.333333,0.246189357
1217,1851.416667,0.246220706
1218,1851.5,0.246239229
1219,1851.583333,0.246209976
1220,1851.666667,0.246226695
1221,1851.75,0.246242622
1222,1851.833333,0.244972562
1223,1851.916667,0.243584262
1224,1852.0,0.242018596
1225,1852.083333,0.240311419
1226,1852.166667,0.238570542
1227,1852.25,0.238373841
1228,1852.333333,0.23818268
1229,1852.416667,0.237823314
1230,1852.5,0.237633494
1231,1852.583333,0.237235914
1232,1852.666667,0.236857204
1233,1852.75,0.236414331
1234,1852.833333,0.238290641
1235,1852.916667,0.240206073
1236,1853.0,0.242185844
1237,1853.083333,0.244294694
1238,1853.166667,0.246580886
1239,1853.25,0.246611097
1240,1853.333333,0.246662664
1241,1853.416667,0.246658125
1242,1853.5,0.246630638
1243,1853.583333,0.24650254
1244,1853.666667,0.246487914
1245,1853.75,0.246476758
1246,1853.833333,0.246546145
1247,1853.916667,0.246641446
1248,1854.0,0.246633513
1249,1854.083333,0.246629833
1250,1854.166667,0.246673885
1251,1854.25,0.246707829
1252,1854.333333,0.246769555
1253,1854.416667,0.246758444
1254,1854.5,0.246718307
1255,1854.583333,0.246550203
1256,1854.666667,0.246528523
1257,1854.75,0.246511658
1258,1854.833333,0.246596756
1259,1854.916667,0.246713832
1260,1855.0,0.24670066
1261,1855.083333,0.038968624
1262,1855.166667,-0.102835849
1263,1855.25,-0.19547247
1264,1855.333333,-0.25161967
1265,1855.416667,-0.281083264
1266,1855.5,-0.291156517
1267,1855.583333,-0.287519068
1268,1855.666667,-0.274026972
1269,1855.75,-0.253997945
1270,1855.833333,-0.229660295
1271,1855.916667,-0.202834582
1272,1856.0,-0.174986027
1273,1856.083333,-0.146865313
1274,1856.166667,-0.119057633
1275,1856.25,-0.092096936
1276,1856.333333,-0.066224498
1277,1856.416667,-0.041772964
1278,1856.5,-0.018781364
1279,1856.583333,0.002563841
1280,1856.666667,0.022655474
1281,1856.75,0.04131616
1282,1856.833333,0.058731452
1283,1856.916667,0.074862568
1284,1857.0,0.089551027
1285,1857.083333,0.10306676
1286,1857.166667,0.115559744
1287,1857.25,0.127005808
1288,1857.333333,0.137544405
1289,1857.416667,0.147077488
1290,1857.5,0.155749238
1291,1857.583333,0.16346136
1292,1857.666667,0.170730068
1293,1857.75,0.177375105
1294,1857.833333,0.183606366
1295,1857.916667,0.189356405
1296,1858.0,0.194407573
1297,1858.083333,0.199025639
1298,1858.166667,0.203331463
1299,1858.25,0.207244886
1300,1858.333333,0.210871639
1301,1858.416667,0.214048073
1302,1858.5,0.216887581
1303,1858.583333,0.219230803
1304,1858.666667,0.221616726
1305,1858.75,0.223797563
1306,1858.833333,0.225969884
1307,1858.916667,0.22801946
1308,1859.0,0.229665741
1309,1859.083333,0.231177313
1310,1859.166667,0.232659482
1311,1859.25,0.233994549
1312,1859.333333,0.235275836
1313,1859.416667,0.236296935
1314,1859.5,0.237163931
1315,1859.583333,0.237679695
1316,1859.666667,0.238428914
1317,1859.75,0.239118126
1318,1859.833333,0.239951572
1319,1859.916667,0.240788135
1320,1860.0,0.24130271
1321,1860.083333,0.241784578
1322,1860.166667,0.242339636
1323,1860.25,0.242827713
1324,1860.333333,0.243343731
1325,1860.416667,0.24365145
1326,1860.5,0.243861446
1327,1860.583333,0.243749729
1328,1860.666667,0.243956767
1329,1860.75,0.244152529
1330,1860.833333,0.24455732
1331,1860.916667,0.245010798
1332,1861.0,0.245150174
1333,1861.083333,0.226120315
1334,1861.166667,0.21295103
1335,1861.25,0.188347318
1336,1861.333333,0.141314872
1337,1861.416667,0.096182386
1338,1861.5,0.069392862
1339,1861.583333,0.053948286
1340,1861.666667,0.046179031
1341,1861.75,0.043613297
1342,1861.833333,0.045253816
1343,1861.916667,0.051237462
1344,1862.0,0.059548167
1345,1862.083333,0.065504456
1346,1862.166667,0.069298057
1347,1862.25,0.072631788
1348,1862.333333,0.076135758
1349,1862.416667,0.080670251
1350,1862.5,0.088230853
1351,1862.583333,0.09912063
1352,1862.666667,0.112555774
1353,1862.75,0.12487994
1354,1862.833333,0.135578619
1355,1862.916667,0.146705982
1356,1863.0,0.1582878
1357,1863.083333,-0.268900651
1358,1863.166667,-0.560665828
1359,1863.25,-0.749751491
1360,1863.333333,-0.862634287
1361,1863.416667,-0.919792905
1362,1863.5,-0.935857526
1363,1863.583333,-0.922769134
1364,1863.666667,-0.888898017
1365,1863.75,-0.842129266
1366,1863.833333,-0.787100181
1367,1863.916667,-0.72521685
1368,1864.0,-0.65954628
1369,1864.083333,-0.596228708
1370,1864.166667,-0.536240255
1371,1864.25,-0.478231499
1372,1864.333333,-0.422668299
1373,1864.416667,-0.370243482
1374,1864.5,-0.320857307
1375,1864.583333,-0.274896096
1376,1864.666667,-0.2315494
1377,1864.75,-0.191396132
1378,1864.833333,-0.154017206
1379,1864.916667,-0.117737136
1380,1865.0,-0.082992203
1381,1865.083333,-0.052761826
1382,1865.166667,-0.026580392
1383,1865.25,-0.002606404
1384,1865.333333,0.019454367
1385,1865.416667,0.039399094
1386,1865.5,0.057533448
1387,1865.583333,0.073660374
1388,1865.666667,0.088852193
1389,1865.75,0.102733904
1390,1865.833333,0.115737056
1391,1865.916667,0.127727953
1392,1866.0,0.138263542
1393,1866.083333,0.14789607
1394,1866.166667,0.15686162
1395,1866.25,0.165006062
1396,1866.333333,0.172541963
1397,1866.416667,0.179152648
1398,1866.5,0.185065779
1399,1866.583333,0.189977965
1400,1866.666667,0.194943364
1401,1866.75,0.199478635
1402,1866.833333,0.203965092
1403,1866.916667,0.208183278
1404,1867.0,0.211592584
1405,1867.083333,0.214727716
1406,1867.166667,0.217780891
1407,1867.25,0.220530853
1408,1867.333333,0.223154201
1409,1867.416667,0.2252698
1410,1867.5,0.227077909
1411,1867.583333,0.228219006
1412,1867.666667,0.229777657
1413,1867.75,0.231208691
1414,1867.833333,0.232887746
1415,1867.916667,0.234555442
1416,1868.0,0.235613491
1417,1868.083333,0.236609016
1418,1868.166667,0.237724494
1419,1868.25,0.238707049
1420,1868.333333,0.239726829
1421,1868.416667,0.240365477
1422,1868.5,0.240820909
1423,1868.583333,0.240700424
1424,1868.666667,0.241140321
1425,1868.75,0.241552726
1426,1868.833333,0.2423254
1427,1868.916667,0.243175273
1428,1869.0,0.243460884
1429,1869.083333,0.243755602
1430,1869.166667,0.244244447
1431,1869.25,0.244654171
1432,1869.333333,0.245158874
1433,1869.416667,0.245312226
1434,1869.5,0.245318438
1435,1869.583333,0.244759312
1436,1869.666667,0.244830383
1437,1869.75,0.244907289
1438,1869.833333,0.245396065
1439,1869.916667,0.245995171
1440,1870.0,0.246024746
1441,1870.083333,0.246089126
1442,1870.166667,0.246380024
1443,1870.25,0.246607399
1444,1870.333333,0.246952638
1445,1870.416667,0.246944681
1446,1870.5,0.246796688
1447,1870.583333,0.246067582
1448,1870.666667,0.24601465
1449,1870.75,0.245979084
1450,1870.833333,0.246387164
1451,1870.916667,0.246920648
1452,1871.0,0.246862689
1453,1871.083333,0.24685028
1454,1871.166667,0.247083114
1455,1871.25,0.247255538
1456,1871.333333,0.247557359
1457,1871.416667,0.247493744
1458,1871.5,0.247287697
1459,1871.583333,0.246476132
1460,1871.666667,0.246379038
1461,1871.75,0.246303655
1462,1871.833333,0.246697365
1463,1871.916667,0.247225629
1464,1872.0,0.247134946
1465,1872.083333,0.247095821
1466,1872.166667,0.247316187
1467,1872.25,0.247475235
1468,1872.333333,0.247771481
1469,1872.416667,0.247686608
1470,1872.5,0.247453814
1471,1872.583333,0.246588101
1472,1872.666667,0.246472869
1473,1872.75,0.246381359
1474,1872.833333,0.22207331
1475,1872.916667,0.197538156
1476,1873.0,0.172077308
1477,1873.083333,0.146155546
1478,1873.166667,0.121380438
1479,1873.25,0.122225911
1480,1873.333333,0.12300652
1481,1873.416667,0.121473068
1482,1873.5,0.122471447
1483,1873.583333,0.120874164
1484,1873.666667,0.119263455
1485,1873.75,0.116879867
1486,1873.833333,0.143623901
1487,1873.916667,0.169413511
1488,1874.0,0.194965554
1489,1874.083333,0.220836434
1490,1874.166667,0.247414697
1491,1874.25,0.247578485
1492,1874.333333,0.247892248
1493,1874.416667,0.247790853
1494,1874.5,0.247528015
1495,1874.583333,0.246575064
1496,1874.666667,0.246443129
1497,1874.75,0.246337142
1498,1874.833333,0.246769022
1499,1874.916667,0.247356104
1500,1875.0,0.247234017
1501,1875.083333,0.247175854
1502,1875.166667,0.247414985
1503,1875.25,0.247584776
1504,1875.333333,0.247910598
1505,1875.416667,0.247803935
1506,1875.5,0.247528668
1507,1875.583333,0.246534256
1508,1875.666667,0.246396219
1509,1875.75,0.24628496
1510,1875.833333,0.246734294
1511,1875.916667,0.247345394
1512,1876.0,0.247216505
1513,1876.083333,0.233211151
1514,1876.166667,0.223972905
1515,1876.25,0.217983622
1516,1876.333333,0.214612365
1517,1876.416667,0.212589587
1518,1876.5,0.211690951
1519,1876.583333,0.210967793
1520,1876.666667,0.211777637
1521,1876.75,0.213044659
1522,1876.833333,0.215167806
1523,1876.916667,0.217616331
1524,1877.0,0.219366598
1525,1877.083333,0.221200892
1526,1877.166667,0.223326575
1527,1877.25,0.225316768
1528,1877.333333,0.227395341
1529,1877.416667,0.228914905
1530,1877.5,0.230153102
1531,1877.583333,0.230512986
1532,1877.666667,0.231700331
1533,1877.75,0.23281793
1534,1877.833333,0.234447641
1535,1877.916667,0.236162517
1536,1878.0,0.236990406
1537,1878.083333,0.237814843
1538,1878.166667,0.238899756
1539,1878.25,0.239837332
1540,1878.333333,0.240885054
1541,1878.416667,0.24138899
1542,1878.5,0.241648014
1543,1878.583333,0.241050068
1544,1878.666667,0.241370093
1545,1878.75,0.241677165
1546,1878.833333,0.242575312
1547,1878.916667,0.243620014
1548,1879.0,0.24379894
1549,1879.083333,0.244028779
1550,1879.166667,0.244579019
1551,1879.25,0.2450234
1552,1879.333333,0.245625429
1553,1879.416667,0.245704689
1554,1879.5,0.245567276
1555,1879.583333,0.244576272
1556,1879.666667,0.244569959
1557,1879.75,0.244579262
1558,1879.833333,0.234465801
1559,1879.916667,0.224387026
1560,1880.0,0.213329679
1561,1880.083333,0.202140894
1562,1880.166667,0.191701039
1563,1880.25,0.192327359
1564,1880.333333,0.193040787
1565,1880.416667,0.192399402
1566,1880.5,0.192706907
1567,1880.583333,0.191305051
1568,1880.666667,0.190590736
1569,1880.75,0.189558879
1570,1880.833333,0.190414055
1571,1880.916667,0.190823856
1572,1881.0,0.190400745
1573,1881.083333,0.189946561
1574,1881.166667,0.190439483
1575,1881.25,0.191034814
1576,1881.333333,0.191724841
1577,1881.416667,0.191019871
1578,1881.5,0.191297874
1579,1881.583333,0.189812875
1580,1881.666667,0.189044536
1581,1881.75,0.187951002
1582,1881.833333,0.20029481
1583,1881.916667,0.212329718
1584,1882.0,0.223609776
1585,1882.083333,0.235077254
1586,1882.166667,0.247096792
1587,1882.25,0.247322404
1588,1882.333333,0.24774469
1589,1882.416667,0.247610775
1590,1882.5,0.247254871
1591,1882.583333,0.245971859
1592,1882.666667,0.245798503
1593,1882.75,0.245655966
1594,1882.833333,0.246236076
1595,1882.916667,0.247024612
1596,1883.0,0.246851312
1597,1883.083333,0.246774985
1598,1883.166667,0.24709645
1599,1883.25,0.247323481
1600,1883.333333,0.247753492
1601,1883.416667,0.247610025
1602,1883.5,0.247237125
1603,1883.583333,0.225161371
1604,1883.666667,-0.788958299
1605,1883.75,-1.42841092
1606,1883.833333,-1.534301901
1607,1883.916667,-1.530758701
1608,1884.0,-1.502092568
1609,1884.083333,-1.777299884
1610,1884.166667,-1.932076315
1611,1884.25,-2.023848814
1612,1884.333333,-2.068003775
1613,1884.416667,-2.074711296
1614,1884.5,-2.042421759
1615,1884.583333,-1.976528003
1616,1884.666667,-1.879202993
1617,1884.75,-1.76308409
1618,1884.833333,-1.633511528
1619,1884.916667,-1.502848028
1620,1885.0,-1.366586939
1621,1885.083333,-1.231265323
1622,1885.166667,-1.100606201
1623,1885.25,-0.978276246
1624,1885.333333,-0.86655267
1625,1885.416667,-0.770457187
1626,1885.5,-0.675840084
1627,1885.583333,-0.583875704
1628,1885.666667,-0.496663911
1629,1885.75,-0.417570092
1630,1885.833333,-0.345604185
1631,1885.916667,-0.282916566
1632,1886.0,-0.223195455
1633,1886.083333,-0.20309716
1634,1886.166667,-0.179117567
1635,1886.25,-0.152835303
1636,1886.333333,-0.126703223
1637,1886.416667,-0.107302455
1638,1886.5,-0.113649431
1639,1886.583333,-0.138141446
1640,1886.666667,-0.158869431
1641,1886.75,-0.169050558
1642,1886.833333,-0.167070597
1643,1886.916667,-0.15224243
1644,1887.0,-0.103061048
1645,1887.083333,-0.083917032
1646,1887.166667,-0.070226406
1647,1887.25,-0.057377206
1648,1887.333333,-0.04406117
1649,1887.416667,-0.029212125
1650,1887.5,-0.00905247
1651,1887.583333,0.017073146
1652,1887.666667,0.047841699
1653,1887.75,0.074948609
1654,1887.833333,0.097261348
1655,1887.916667,0.119153061
1656,1888.0,0.14065672
1657,1888.083333,0.154256227
1658,1888.166667,0.161749254
1659,1888.25,0.167868815
1660,1888.333333,0.173362373
1661,1888.416667,0.177844199
1662,1888.5,0.182557334
1663,1888.583333,0.187146104
1664,1888.666667,0.193437492
1665,1888.75,0.198849895
1666,1888.833333,0.209796437
1667,1888.916667,0.225514672
1668,1889.0,0.232965859
1669,1889.083333,0.23411141
1670,1889.166667,0.235619324
1671,1889.25,0.236908966
1672,1889.333333,0.238341527
1673,1889.416667,0.239007222
1674,1889.5,0.239315719
1675,1889.583333,0.23841114
1676,1889.666667,0.238819619
1677,1889.75,0.239203291
1678,1889.833333,0.240426877
1679,1889.916667,0.241861137
1680,1890.0,0.24205917
1681,1890.083333,0.242346349
1682,1890.166667,0.243088043
1683,1890.25,0.243679586
1684,1890.333333,0.244484875
1685,1890.416667,0.244564166
1686,1890.5,0.244331328
1687,1890.583333,0.030351252
1688,1890.666667,-0.155346159
1689,1890.75,-0.197839104
1690,1890.833333,-0.230798081
1691,1890.916667,-0.268522484
1692,1891.0,-0.233824869
1693,1891.083333,-0.198515661
1694,1891.166667,-0.154299275
1695,1891.25,-0.124271478
1696,1891.333333,-0.090340974
1697,1891.416667,-0.071141279
1698,1891.5,-0.039593636
1699,1891.583333,-0.02801753
1700,1891.666667,-0.016416096
1701,1891.75,-0.001701349
1702,1891.833333,0.01443375
1703,1891.916667,0.03615
1704,1892.0,0.051117221
1705,1892.083333,-0.015763591
1706,1892.166667,-0.047377025
1707,1892.25,-0.069230049
1708,1892.333333,-0.075350087
1709,1892.416667,-0.075860831
1710,1892.5,-0.064324057
1711,1892.583333,-0.060071483
1712,1892.666667,-0.045919078
1713,1892.75,-0.033961538
1714,1892.833333,-0.017438212
1715,1892.916667,0.006044543
1716,1893.0,0.099576079
1717,1893.083333,0.110402387
1718,1893.166667,0.12146525
1719,1893.25,0.131956203
1720,1893.333333,0.142170043
1721,1893.416667,0.151040288
1722,1893.5,0.158982626
1723,1893.583333,0.165040361
1724,1893.666667,0.172032515
1725,1893.75,0.178477391
1726,1893.833333,0.185363381
1727,1893.916667,0.192017314
1728,1894.0,0.196854958
1729,1894.083333,0.20138729
1730,1894.166667,0.206046187
1731,1894.25,0.2101876
1732,1894.333333,0.21424033
1733,1894.416667,0.217196286
1734,1894.5,0.219531954
1735,1894.583333,0.220295033
1736,1894.666667,0.222389962
1737,1894.75,0.224294658
1738,1894.833333,0.227015602
1739,1894.916667,0.229848508
1740,1895.0,0.231149945
1741,1895.083333,0.232451746
1742,1895.166667,0.234175298
1743,1895.25,0.235639082
1744,1895.333333,0.237261363
1745,1895.416667,0.237990888
1746,1895.5,0.238295155
1747,1895.583333,0.237181405
1748,1895.666667,0.237611872
1749,1895.75,0.238007933
1750,1895.833333,0.239388468
1751,1895.916667,0.241018127
1752,1896.0,0.241198987
1753,1896.083333,0.241491585
1754,1896.166667,0.242316868
1755,1896.25,0.242966522
1756,1896.333333,0.243859564
1757,1896.416667,0.243913446
1758,1896.5,0.243597656
1759,1896.583333,0.241890029
1760,1896.666667,0.241821483
1761,1896.75,0.241766672
1762,1896.833333,0.24276605
1763,1896.916667,0.244061859
1764,1897.0,0.243909333
1765,1897.083333,0.243905505
1766,1897.166667,0.244477487
1767,1897.25,0.244896297
1768,1897.333333,0.245587684
1769,1897.416667,0.245442585
1770,1897.5,0.244937471
1771,1897.583333,0.243024724
1772,1897.666667,0.242808885
1773,1897.75,0.242620472
1774,1897.833333,0.243525533
1775,1897.916667,0.244746465
1776,1898.0,0.244494141
1777,1898.083333,0.244404382
1778,1898.166667,0.244913345
1779,1898.25,0.245272833
1780,1898.333333,0.245917186
1781,1898.416667,0.245712406
1782,1898.5,0.245143462
1783,1898.583333,0.243138465
1784,1898.666667,0.242877261
1785,1898.75,0.242647218
1786,1898.833333,0.243540783
1787,1898.916667,0.244761681
1788,1899.0,0.244476599
1789,1899.083333,0.244361518
1790,1899.166667,0.244861885
1791,1899.25,0.245211092
1792,1899.333333,0.245852451
1793,1899.416667,0.24562771
1794,1899.5,0.245030311
1795,1899.583333,0.242964601
1796,1899.666667,0.242686746
1797,1899.75,0.24244074
1798,1899.833333,0.243346319
1799,1899.916667,0.244588198
1800,1900.0,0.244289144
1801,1900.083333,0.244165565
1802,1900.166667,0.244672467
1803,1900.25,0.245025037
1804,1900.333333,0.24567552
1805,1900.416667,0.245441542
1806,1900.5,0.244825262
1807,1900.583333,0.242707142
1808,1900.666667,0.242420552
1809,1900.75,0.242165521
1810,1900.833333,0.243089399
1811,1900.916667,0.244358074
1812,1901.0,0.244053688
1813,1901.083333,0.243929978
1814,1901.166667,0.244448981
1815,1901.25,0.244809259
1816,1901.333333,0.245469214
1817,1901.416667,0.245232645
1818,1901.5,0.244608773
1819,1901.583333,0.242470975
1820,1901.666667,0.242188014
1821,1901.75,0.241936738
1822,1901.833333,0.242871184
1823,1901.916667,0.244149082
1824,1902.0,0.243843654
1825,1902.083333,0.243719965
1826,1902.166667,0.244241088
1827,1902.25,0.244602683
1828,1902.333333,0.245263378
1829,1902.416667,0.245026109
1830,1902.5,0.244398878
1831,1902.583333,0.242253177
1832,1902.666667,0.238925998
1833,1902.75,-0.051154337
1834,1902.833333,-0.811117848
1835,1902.916667,-1.235337953
1836,1903.0,-0.965948781
1837,1903.083333,-0.769231407
1838,1903.166667,-0.798569948
1839,1903.25,-0.796716266
1840,1903.333333,-0.770696589
1841,1903.416667,-0.730824765
1842,1903.5,-0.682511538
1843,1903.583333,-0.642027005
1844,1903.666667,-0.607185146
1845,1903.75,-0.57599823
1846,1903.833333,-0.535726595
1847,1903.916667,-0.531270195
1848,1904.0,-0.562896132
1849,1904.083333,-0.522781239
1850,1904.166667,-0.430322109
1851,1904.25,-0.348991236
1852,1904.333333,-0.279221771
1853,1904.416667,-0.225300991
1854,1904.5,-0.178390404
1855,1904.583333,-0.141799374
1856,1904.666667,-0.108855309
1857,1904.75,-0.08088607
1858,1904.833333,-0.053401885
1859,1904.916667,-0.016413636
1860,1905.0,0.026927744
1861,1905.083333,0.059174136
1862,1905.166667,0.079695702
1863,1905.25,0.097347706
1864,1905.333333,0.112868128
1865,1905.416667,0.124867209
1866,1905.5,0.135763797
1867,1905.583333,0.144014555
1868,1905.666667,0.15326334
1869,1905.75,0.161118927
1870,1905.833333,0.169328434
1871,1905.916667,0.184952259
1872,1906.0,0.205448972
1873,1906.083333,0.216934948
1874,1906.166667,0.220450796
1875,1906.25,0.223429136
1876,1906.333333,0.22637497
1877,1906.416667,0.228067847
1878,1906.5,0.229248186
1879,1906.583333,0.228680885
1880,1906.666667,0.229836968
1881,1906.75,0.230816291
1882,1906.833333,0.232892751
1883,1906.916667,0.235960954
1884,1907.0,0.237894728
1885,1907.083333,0.238897273
1886,1907.166667,0.239630818
1887,1907.25,0.180473217
1888,1907.333333,-0.185593164
1889,1907.416667,0.053691556
1890,1907.5,-0.161770801
1891,1907.583333,-0.0098947
1892,1907.666667,0.027912098
1893,1907.75,0.147313313
1894,1907.833333,-0.06019874
1895,1907.916667,0.052980633
1896,1908.0,0.101076369
1897,1908.083333,-0.062963703
1898,1908.166667,0.021382594
1899,1908.25,0.121244643
1900,1908.333333,0.243944267
1901,1908.416667,0.243702748
1902,1908.5,0.243053934
1903,1908.583333,0.240857836
1904,1908.666667,0.240571821
1905,1908.75,0.240308547
1906,1908.833333,0.241261589
1907,1908.916667,0.242570206
1908,1909.0,0.242259043
1909,1909.083333,0.242135621
1910,1909.166667,0.242672949
1911,1909.25,0.243044423
1912,1909.333333,0.243710402
1913,1909.416667,0.243468212
1914,1909.5,0.242815549
1915,1909.583333,0.240610487
1916,1909.666667,0.240324019
1917,1909.75,0.240058883
1918,1909.833333,0.241014789
1919,1909.916667,0.242328082
1920,1910.0,0.242016404
1921,1910.083333,0.241893055
1922,1910.166667,0.242432716
1923,1910.25,0.242805719
1924,1910.333333,0.243472556
1925,1910.416667,0.243229618
1926,1910.5,0.242573069
1927,1910.583333,0.240358875
1928,1910.666667,0.240071924
1929,1910.75,0.239804943
1930,1910.833333,0.240763745
1931,1910.916667,0.242081921
1932,1911.0,0.24176958
1933,1911.083333,0.241646278
