,Year,Temperature Anomaly (°C),CO2 Emitted (GtC/yr),Sulfur Emitted (MtS/yr),CO2 Concentration (ppm),ERF (W/m2),Reward
49,2072.0,2.9136459827423096,34.395729064941406,41.57363510131836,572.776123046875,4.987229347229004,-1844.6195668898376
50,2073.0,2.858323097229004,33.55602264404297,41.232765197753906,575.156494140625,5.004477500915527,-1835.81421439501
51,2074.0,2.9275686740875244,32.71631622314453,40.89189147949219,577.4044189453125,5.022668361663818,-1855.3331790287323
52,2075.0,2.8410918712615967,31.876609802246094,40.551021575927734,579.6057739257812,5.037189960479736,-1839.4245124264817
53,2076.0,2.9357662200927734,31.036903381347656,40.210147857666016,581.6581420898438,5.059664249420166,-1864.786263543342
54,2077.0,3.0992565155029297,30.19719696044922,39.86927795410156,583.6837158203125,5.0804595947265625,-1952.2283404006587
55,2078.0,2.8371260166168213,29.357492446899414,39.52840805053711,585.7176513671875,5.10969877243042,-1850.3075660545323
56,2079.0,2.8637337684631348,28.517786026000977,39.18753433227539,587.4948120117188,5.159332275390625,-1860.1018390161462
57,2080.0,3.008481740951538,27.67807960510254,38.84666442871094,589.2061767578125,5.195380687713623,-1897.209707271147
58,2081.0,3.125459909439087,26.8383731842041,38.505794525146484,590.9213256835938,5.217893600463867,-1935.437100067781
59,2082.0,3.0610408782958984,25.786975860595703,37.9713020324707,592.5872802734375,5.233887672424316,-1923.728203869486
60,2083.0,3.117464065551758,24.735576629638672,37.43680953979492,594.098388671875,5.247353553771973,-1944.0720326965554
61,2084.0,3.1354665756225586,23.684179306030273,36.90231704711914,595.5263671875,5.252796649932861,-1958.0156066183993
62,2085.0,3.001662492752075,22.632780075073242,36.36782455444336,596.8492431640625,5.255184650421143,-1933.6161540685157
63,2086.0,3.0007359981536865,21.581382751464844,35.83333206176758,597.9852294921875,5.259288311004639,-1940.0268175165543
64,2087.0,2.932407855987549,20.529983520507812,35.2988395690918,599.0133056640625,5.267944812774658,-1931.1460378739555
65,2088.0,2.9571166038513184,19.478586196899414,34.764347076416016,599.897705078125,5.284863471984863,-1943.8790595447317
66,2089.0,3.2236671447753906,18.427188873291016,34.2298583984375,600.6925659179688,5.306391716003418,-2013.336394723137
67,2090.0,3.1564693450927734,17.375789642333984,33.69536590576172,601.5179443359375,5.331752777099609,-2005.5927584307078
68,2091.0,3.0889739990234375,16.324392318725586,33.16087341308594,602.198974609375,5.370296001434326,-1998.023984831251
69,2092.0,3.1830251216888428,15.660238265991211,32.927024841308594,602.7876586914062,5.404298305511475,-2027.9442427643328
70,2093.0,3.246243953704834,14.996085166931152,32.69317626953125,603.3627319335938,5.416345119476318,-2051.2729556903155
71,2094.0,3.1559739112854004,14.331932067871094,32.459327697753906,603.9052124023438,5.404758453369141,-2038.6651090952291
72,2095.0,3.2621803283691406,13.667778015136719,32.22548294067383,604.3447875976562,5.394834995269775,-2072.2061466898367
73,2096.0,3.1854145526885986,13.00362491607666,31.99163246154785,604.7703247070312,5.378111362457275,-2062.7998075743353
74,2097.0,3.194570302963257,12.339471817016602,31.75778579711914,605.1002197265625,5.372833251953125,-2073.5379951632553
75,2098.0,3.187138080596924,11.675318717956543,31.523937225341797,605.3729858398438,5.3709235191345215,-2080.393194969092
76,2099.0,3.0351011753082275,11.011165618896484,31.290090560913086,605.5816040039062,5.377371311187744,-2052.852550185894
77,2100.0,3.2411746978759766,10.347012519836426,31.056241989135742,605.6660766601562,5.402644157409668,-2110.1096530908308
78,2101.0,3.2009637355804443,9.68285846710205,30.8223934173584,605.7767333984375,5.4225873947143555,-2081.5641053202585
79,2102.0,3.2729249000549316,9.682307243347168,30.630451202392578,605.893798828125,5.436528205871582,-2078.8006004515896
80,2103.0,3.3587632179260254,9.681756019592285,30.438507080078125,606.0589599609375,5.433124542236328,-2080.527904645478
81,2104.0,3.4366579055786133,9.681204795837402,30.246562957763672,606.2730712890625,5.42453145980835,-2080.6579871640706
