,Year,Temperature Anomaly (°C),CO2 Emitted (GtC/yr),Sulfur Emitted (MtS/yr),CO2 Concentration (ppm),ERF (W/m2),Reward
37,2060.0,2.0023696422576904,-0.3063936233520508,106.73147583007812,457.69342041015625,3.2079074382781982,-1649.1065952103947
38,2061.0,1.9169799089431763,-1.51047682762146,106.00175476074219,456.7093200683594,3.179579496383667,-1737.4410024289343
39,2062.0,1.908079981803894,-1.6070425510406494,105.59303283691406,455.74267578125,3.154336929321289,-1740.3877767241297
40,2063.0,1.8910579681396484,-1.674169898033142,105.1843032836914,454.81243896484375,3.1332921981811523,-1745.1009104732555
41,2064.0,1.9935766458511353,-1.7412972450256348,104.77558135986328,453.9110107421875,3.1195545196533203,-1776.9429992840994
42,2065.0,1.8555376529693604,-1.808424472808838,104.36685943603516,453.05999755859375,3.1076934337615967,-1754.624769774251
43,2066.0,1.9279320240020752,-1.8755518198013306,103.9581298828125,452.2025146484375,3.120373487472534,-1779.59863229969
44,2067.0,1.9797911643981934,-1.9426791667938232,103.54940795898438,451.38079833984375,3.1351332664489746,-1800.0882690347282
45,2068.0,2.1565816402435303,-2.0098063945770264,103.14067840576172,450.5863037109375,3.1437084674835205,-1974.317952366303
46,2069.0,2.049962282180786,-2.0769338607788086,102.7319564819336,449.837158203125,3.1321940422058105,-1874.0126438072707
47,2070.0,1.980672001838684,-2.1440610885620117,102.32323455810547,449.0816955566406,3.116499185562134,-1827.2679670344787
48,2071.0,1.9838300943374634,-2.211188316345215,101.91450500488281,448.3256530761719,3.091280460357666,-1836.829763133875
49,2072.0,1.9779678583145142,-2.329803943634033,101.5736312866211,447.5737609863281,3.066389799118042,-1844.6195668898376
50,2073.0,1.9007292985916138,-2.4484198093414307,101.2327651977539,446.8238220214844,3.049036979675293,-1835.81421439501
51,2074.0,1.9484302997589111,-2.567035436630249,100.89189147949219,446.0646667480469,3.0338923931121826,-1855.3331790287323
52,2075.0,1.8407257795333862,-2.6856510639190674,100.55101776123047,445.3145446777344,3.015700578689575,-1839.4245124264817
53,2076.0,1.914565920829773,-2.8042666912078857,100.21015167236328,444.55078125,3.0068063735961914,-1864.786263543342
54,2077.0,2.0575380325317383,-2.922882318496704,99.86927795410156,443.79852294921875,2.996671199798584,-1952.2283404006587
55,2078.0,1.7751214504241943,-3.0414979457855225,99.52840423583984,443.06494140625,2.995164155960083,-1850.3075660545323
56,2079.0,1.7819147109985352,-3.160113573074341,99.18753814697266,442.2967529296875,3.0161547660827637,-1860.1018390161462
57,2080.0,1.9072571992874146,-3.278729200363159,98.84666442871094,441.5299072265625,3.0242254734039307,-1897.209707271147
58,2081.0,2.005115270614624,-3.3973448276519775,98.50579071044922,440.77777099609375,3.018913507461548,-1935.437100067781
59,2082.0,1.9218411445617676,-3.4893226623535156,97.97129821777344,440.0391540527344,3.007523775100708,-1923.728203869486
60,2083.0,1.9598146677017212,-3.5813002586364746,97.43680572509766,439.2947082519531,2.9950366020202637,-1944.0720326965554
61,2084.0,1.9697452783584595,-3.6732780933380127,88.84086608886719,438.5561218261719,3.0436489582061768,-1958.0156066183993
62,2085.0,1.814274549484253,-3.7652556896209717,96.36782836914062,437.8203125,2.9533488750457764,-1933.6161540685157
63,2086.0,1.7934538125991821,-3.8572335243225098,95.83333587646484,437.0721130371094,2.935166835784912,-1940.0268175165543
64,2087.0,1.7074415683746338,-3.9492111206054688,95.29884338378906,436.32330322265625,2.922499656677246,-1931.1460378739555
65,2088.0,1.7156002521514893,-4.041188716888428,94.76435089111328,435.56817626953125,2.9193010330200195,-1943.8790595447317
66,2089.0,1.9662997722625732,-4.133166790008545,94.2298583984375,434.8145446777344,2.9215331077575684,-2013.336394723137
67,2090.0,1.88365638256073,-4.225144386291504,93.69536590576172,434.080322265625,2.9275217056274414,-2005.5927584307078
68,2091.0,1.8011815547943115,-4.317121982574463,93.16087341308594,433.3416442871094,2.9479753971099854,-1998.023984831251
69,2092.0,1.8809304237365723,-4.36541748046875,92.9270248413086,432.6036682128906,2.9662396907806396,-2027.9442427643328
70,2093.0,1.930335521697998,-4.413712978363037,92.69317626953125,431.87603759765625,2.9627785682678223,-2051.2729556903155
71,2094.0,1.8266440629959106,-4.462008476257324,92.4593276977539,431.1564025878906,2.9360718727111816,-2038.6651090952291
72,2095.0,1.9198623895645142,-4.510303974151611,92.22547912597656,430.43634033203125,2.91196870803833,-2072.2061466898367
73,2096.0,1.8304636478424072,-4.558599472045898,91.99163055419922,429.72515869140625,2.8812918663024902,-2062.7998075743353
74,2097.0,1.827385663986206,-4.6068949699401855,91.75778198242188,429.0142822265625,2.8629422187805176,-2073.5379951632553
75,2098.0,1.8081016540527344,-4.655190467834473,91.52394104003906,428.3069763183594,2.848522901535034,-2080.393194969092
76,2099.0,1.6445871591567993,-4.70348596572876,91.29009246826172,427.6024169921875,2.8430798053741455,-2052.852550185894
77,2100.0,1.8396239280700684,-4.751781463623047,91.05624389648438,426.89483642578125,2.8575656414031982,-2110.1096530908308
78,2101.0,1.7886731624603271,-4.800076961517334,90.82239532470703,426.1963806152344,2.866579532623291,-2081.5641053202585
79,2102.0,1.8502355813980103,-4.704075336456299,90.63044738769531,425.51776123046875,2.870361328125,-2078.8006004515896
80,2103.0,1.9259060621261597,-4.608073711395264,90.43850708007812,424.86083984375,2.8565890789031982,-2080.527904645478
81,2104.0,1.9937900304794312,-4.512072563171387,90.24656677246094,424.22515869140625,2.8374099731445312,-2080.6579871640706
